-1,I agree with the previous reviewer that this shirt is way to sheer at least for me. if you don't mind wearing a cami under it or your bra and skin showing in the back especially  then it might be for you. i did not feel like it was very good quality either the print is really cute  but then it did not button all the way up and i like the option because i think they drape better when they have buttons to the top wether you choose to button up.
-1,I loved the design and material of the test  but unfortunately it just did not fit me right. it was tight in the hips and did not have the relaxed look i was hoping for.   also the pattern did not look good on me.   unfortunately i had to return.
1,"This is my new favorite dress. while elegant it isn't too fancy for a nice office environment. very comfortable and a perfect size fit. i would like it if it was in petite only to make it hit above my knee  not below since i am 5' 3"" but not a big deal. everyone has complimented this dress!"
-1,"I purchased this and another eva franco dress during retailer's recent 20% off sale. i was looking for dresses that were work appropriate  but that would also transition well to happy hour or date night. they both seemed to be just what i was looking for. i ordered a 4 regular and a 6 regular  as i am usually in between sizes. the 4 was definitely too small. the 6 fit  technically  but was very ill fitting. not only is the dress itself short  but it is very short-waisted. i am only 5'3""  but it fe"
1,I have several of goodhyouman shirts and i get so many compliments on them. especially the one that says forehead kisses are underrated. don't hesitate. buy this shirt. you won't be sorry.....
0,This is a cute top that has a nicer texture and sheen to the velvet in person than the pictures do justice to...it's just simply richer and prettier in person.  there's a nice drape to the fabric  but it's cut pretty short and wide  which isn't flattering imo  unless you are very petite and have a small bust. i say this as someone who is small enough that i usually welcome a shorter cut top because most normal length tanks and tops are tunic length on me.  i would have given it a higher star rat
-1,It is a beautiful top but runs huge!!! i followed other reviews and ordered a size down hoping it would work but it was totally unflattering! i wanted so bad to love it but there was no way i could keep it!!
0,"Just didnt like the fit. it ""puffed out"" in front  so that wasnt very flattering. i have an hourglass shape  and this was not a good fit for me."
1,I love this shirt! red + navy is one of my fave color combos  and the vintage feel is fantastic. the fabric is a little thicker and more sweater-like than i was expecting  but it's a good thing. the top isn't heavy  but the knit gives it more texture & interest. this is the perfect thing to throw on for a casual sexy look...covered  but form-fitting and flattering.
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee."
0,Color is beautiful but looks like a maternity top on. i found i could tuck it in slacks and it looked fine. now for the cons:  it is supposed to be peacock design but i had only one peacock under my arm  which could be seen  i guess  if i waved. the rest were parts of the bird. i would love to have the one in the photos!  next  who thought cheap white buttons on the back was a good idea?  if i had gotten a nice patterned top  i would have replaced the buttons. blouses that i like never seem to b
1,These trousers are not lined. there is a wide elastic band that runs along the inside of these slacks that is not tacked down  which is a little cheap and probably to keep the price down but doesn't affect the overall fit. and they do fit nice. when your putting them on the fabric bunches at the crotch but then slims out after you zip them (zips up the back.) the fabric has some spandex in it but the lyocell makes them a great choice for work. they hit my ankle a bit lower than on the model. i'm
