-1,Not a coat by any means  merely a thin wool boucle like sweater with a cheap thin synthetic lining ---and i also would never want the lining to be seen by anyone if i were to set the sweater on a chair or be helped in putting the thing on. the length and bulk is hard to layer under anything else and isn't pretty enough for a spring coat..sizing is also 2 sizes larger than anticipated.
1,Cute design. details on shoulder make the tshirt more special but it runs large so that kind of takes away from the styling. got it on super sale  so i'll keep it. maybe a wash will shrink it a bit...
1,When i saw another shopper holding up this dress for assessment in my local retailer store  i knew i had to have it! i bought it in the red color and it is gorgeous. the fit was perfect...very flattering style. it can be dressed up or down depending on shoes and jewelry  or boots and a scarf! the detail of the scalloped v in the back is a beautiful addition. perfect for the holidays or even dinner out with friends! beautiful dress!
1,Sorry  but i disagree with a previous reviewer who wrote that this buttondown is sheer and runs large. as for sizing  i purchased my usual size small. the fit is intended to be a bit slouchy  and it fits perfectly through the shoulders and the bust. love the high/low hemline  and the back isn't too tight across my bum. i'll also note that i'm 57 years of age and might tend to be a little more modest when it comes to sheer fabrics. the see-through factor is not an issue with this buttondown. i'm
0,Sooooo soft! not a ton of shape but very versitile and warm!
0,This dress is sort of a mixed-media dress. the top colored portion is a slinky knit that dolan uses all the time. i like it a lot. the bottom  is a tight silky twill-like weave. the silhouette is straight  which is what attracted me to it  but when i put it on  i realized that the waist wasn't going to work for me. the split came at a point too high for me to belt and the sleeves made my wide shoulders look dowdy. i am not a person that wants to put on a dress and have to style the heck out of i
0,The geometrical pattern of this sweater is slightly asymmetrical  with nice geometry to it. the colors are more muted and subtle as compared to the picture. i was very excited to see it through its transparent bag. unfortunately my delight faded after i pulled the sweater out. first  it weighs a ton. a thread for each color runs around he whole sweater  hence much more thread went into it than in a typical sweater. second  it runs large. i am usually an xl or 16-18  but this sweater has lost of
0,Probably should have returned this but it's just so pretty. i got complements from strangers the very first time i wore it but it's extremely long. tucking it in will be tough-where do you put all that length? aside from that it is beautiful. the embroidery is soft and delicate light blues  gold  neutrals. hard to see in the pic but there are textured polka dots all over the shirt. great buy-i just wonder how i'll wear it or if the length will be too much and it will become a 'closet sitter'.
1,I just received this in the mail and i was so surprised how flattering it is!  i ordered the print and i can see wearing this to work  out with friends or for date night!  perfect summer tank!  comfortable and flattering!  a great addition to my wardrobe! it fit true to size for me!
-1,Loved loved loved the shirt but...the material was so thin
