0,Nice soft jeans  cute style  and i wish i could keep them...they just are too small on me. :/ not sure if i've gained weight (which i don't think i have because i had on a size 28 pair of pants today) but i ordered a size 29 in these jeans and they zipped but just too snug around the waist. i would honestly need a 30 or 31. looks like they are selling out quickly so i doubt i'll be able to get the size i need.   if you have a small waist i think they would be fine but they don't fit my body type
0,These are a wonderful trouser style pant. i love fitted than flared denim so this fit isn't my top pick but it's a cute style! thick quality denim fabric with a medium rise cut.
0,The print and style we're great! unfortunately  my bust unbuttons the top. there's no way i can wear this  even if i sized up.
0,This top has a lot of potential (comfortable  easy to wear) but it's cut too small in the area above the bust. i tried the top in small  medium and large (i usually wear s or m in retailer tops) and couldn't get that area to not look tight or like it was pulling. you can see it on the model  too -- that space right above the bra near the armhole. i think you'd need to order a size up to get that space to work but then the top will start to look too big on the bottom.   i tried the green in the sto
-1,"This wasn't for me. i have a short neck and am 5.3"". the length was fine on the one i tried on  but other proportions were off. it was too big around  in the middle  yet tighter at the bottom. on me  this made it resemble a large bag. the neckline stood up on mine. even when i pushed it down to resemble the picture here with the model  it still felt like a whiplash collar (coming up over my chin). i gave it four stars for quality since the material is so soft."
0,I had high hopes for these as coh is my favorite brand of denim  and these crops were made specifically for petites. also  i was happy to see they were described as a straight jean  not a skinny. the fit and sizing seems to be a little off. i ordered my regular size in this brand  27p  but they were too big. sized down to a 26p. they were still too large in the waist (seemed very stretchy) but fit well in the legs. i like the fact that these crops were made for petites so the length was perfect 
1,"I purchased this jacket in a pxs  as i am 5'2"" and 110lbs. the sleeve length is perfect! the fabric is soft and lightweight  which is perfect for living in southern california. i don't feel any itchiness either. the rest of the jacket fits me perfectly and hits right at the top of my hips.       there are two cute grommets on each side at the bottom by the hem  which add nicely to the look. i like how the sleeves are ribbed  giving it a comfy sweater feel. there's also two zippered pockets  whic"
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back."
-1,"I was so excited to purchase this dress; i love all shades of grey for winter clothing  i love knits  and i have loved other maeve dresses. however  i simply cannot fathom how poorly this is designed--it fits absolutely nothing like it appears to on the model  to the point that i wonder if i might have received a defective dress.  for reference  i am 5'5""  slender and small-boned but also curvy (hourglass). my bust is 36 c  hips about 37-38. i normally wear a small in maeve dresses. maybe it's j"
0,"I ordered this dress in small  my usual size (for reference: 5'7""  125 lb). it is too wide. it looks more fitted in the pictures and hangs loose on me. the belt does not help much; it still looks like a sack and i feel like a girl wearing her mom's dress.    also  i found that the material crumples easily."
-1,What a pity! this blouse has a beautiful design  however it doesn't fit well on the body. it's not really a size problem  it's just not a well fitted blouse. the color is very deceptive  it looks white on the picture  but it's actually pink. i'm probably going to return it.
-1,"The fabric clung to my body i expected it to flow and be breezy  it was too flimsy  the arms were too wide and overall for $100 this dress didn't cut the mustard. i'm 5'7"" 135 the dress was long enough  just didn't flow very well."
