0,I got this as a gift and one for me. the medium fits my mom but i got the large because i'm 6'1 and it was large enough but so short waisted. i wouldn't recommend it for women over 5'7
0,I wish this fit more to the body  it really does flare out a lot a adding volume to the person wearing it. the mustard color is beautiful  so is the pink (i ordered both to compare). but the 00 was still big on me (and p). so i passed.  fabric is light for summer  so if you are thin  not muscular  perhaps that would look great?
1,This is a great looking sweater. very nice quality and is a great design. can wear with many colors. love the look of this sweater and how it lays with the extra attachment on the bottom of it to make it kinda have a floating and airy look. nice!!!!.
1,I'm a 0/2 on top with 32d's and i purchased this top in a medium and it fit perfectly. pretty colors go with a mix of bottoms. design is both functional and attractive  which usually isn't the case with swimwear. love the underwire cups  adjustable ties and straps. and the fabric is really soft and comfortable.
0,It was ok. very swingy and lots of fabric at the bottom. the pocket seemed to not sit in the right spot like it was too far over and i wanted to keep adjusting the position of the shirt. i might buy it on sale but i sent it back bc it's definitely not worth $60.
-1,I should have listened to the reviews that said this top was too boxy  but i didn't believe them and bought it anyway. i was wrong! this top is so boxy and wide  just awful.
1,Great romper i personally would not wear it for ever day - i will be wearing it for a beach cover up while on vacation. for reference i ordered a m and am 130 34b.
1,This top is very flattering and the silver line details give it a great pop of color!
1,"This is a great top! i love the color of the pink... it is the perfect color of pink; not too bright or too light  but a pretty pink-coral spring color! i am fair skinned and this color looks great on.  i got the 0 regular and it fits perfect. i am 5'2"" and 110lbs. i usually get petite but i can't imagine this shirt being shorter... it's a great length. i can wear it slightly tucked in or out without it looking sloppy. it also hides any belly issues for those mamas out there. love it! perfect fo"
-1,This top is beautifully made and designed. material is soft and comfortable however it's very boxy. the details on the side stick out. i just found it not very flattering for me.
0,The embroidery on the side is cute  and they're nice and airy for hot days. however  the stitching on the legs unraveled after only two washes. also  they're extremely long; i'm 5'7 and had to take them up around 3 inches.
-1,Super itchy! had to return.
1,I am petite and so ordered this top in a petite size and found that it ran large. i am also pretty busty to boot  but found there was more than enough room. the length was still a bit long for me  however it does hit on my where it does on the model. the top is wonderful quality  thick and not see through at all. i am almost tempted to get a regular size and try to wear it as a dress.
0,I bought the pink one. i like this salmon pink color! not too girly type of pink. the material is super soft and light. i have skinny torso  so it looks really nice on me not showing thin body... the only thing that disappointed me was it shrunk after the first wash... it shrunk one size! when i bought it (size s)  it covered my flat hips  fits just like the picture  but now my hips are showing :( i recommend getting a size up if you are too lazy to wash cold & air dry.
-1,Yikes!  quite a smell off of this one- like wet/hot wool.  the color was beautiful  but the sweater is enormous!  strange fit under the arms as well.  this one went back the same day.
0,I order the blue and orange endora wing dress in an xxs and it was still very large. i know that this is a flow dress but there was so much excess material that i looked like i was swallowed. the colors are more muted than in the pictures  a faded blue and orange that i didn't really like. return.
1,I love this gown so much  i would wear it everyday if i could. it is cozy  beautiful  and feels special like an heirloom. the top is perfect coverage and the skirt is so soft. color is much prettier than the photo picks up!!! i love this gown. my favorite  hands down.
-1,"Agree with previous reviewer. i am usually an xs p in this brand (5'3"" 115 lbs) but i could not get the internal slip over my head. the chest area was fitted (i am a 32b) but then the skirt was very full and loose. i could have cut out the slip  but worried it would be see through and just not worth it at full price."
-1,I read the existing reviews  before purchasing  and a few mentioned that this sweater ran large. this has been my experience with most tops i have purchased from retailer. i figured by ordering a medium  i would receive a slightly loose to moderately loose fitting sweater. this was not the case! the sweater is short  does not look anything like it does when you view the model from behind (and i assume the model is taller than i...as models are usually tall). for reference  i am 5'6''  medium build
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!
0,I had this shirt in mauve and loved it so i ordered it in navy. i love the lightweight material. i love the way it fits. however - all the seams are sewn  quite obviously  inside out. only after i received the navy shirt  where it is extremely obvious  did i check the mauve one. those seams are also inside out but done in a much tidier fashion so that it wasn't really noticable. i was unhappy with the sloppiness of the seams on the navy shirt but  because i love the style and the fit  i kept it.
0,I tried this on in the store. i'm usually a 6 in tops but it was tight across the chest. i sized up to an 8 and it was still tight. i would have considered the 10 but with the 8 there was too much fabric on the bottom. overall design and material were good but the sizing was off.
0,"This sweater caught my eye and the positive reviews and pre-holiday sale had me try it. loved the color and cut but surprisingly not the embroidery. i felt like i'd wear it a couple of times and then tire of it. my husband and daughter both said  ""meh "" so back it went."
1,At first  i thought this sweater might be too boxy  but fastened at the waist  it's very flattering and the collar is face-framing  and the coral in particular (really more of a mango sorbet shade) is unexpected but cheery for winter.  but the big selling point is the warmth and the giant pockets. brought a new puppy home just after christmas  and this sweater is perfect for layering for late- night trips out with an easy place to stash my phone and treats. bought it in coral and pink.
0,I didn't want to get the black carissima because i already own the mona  so when i saw this gorgeous marguerite for sale  i had to bite. the main colors are chocolate brown  copper and rose pink--such a beautiful combination. the hook
0,I wanted to love this top  but had 2 major problems with it. first  it's not for short girls. i'm only 5' tall and it was a total mess on me proportion wise. the sleeves were way too long and the seam where the sweater and peplum meet hit right in the middle of my butt  which was terribly unflattering. second  the grey fabric was very thin and kinda cheap looking. no regrets on returning this one.
0,Absolutely love this blouse but if your a woman cursed with larger arms for your body size than this is not for you. i couldn't get the lace part of the upper arms past my elbows.  oh well  it's going back!
0,This dress is stunning.  it is a great classic  that i wished had worked out for me.  i went through 3 different dresses  and each time  the cap sleeve would tear.  there is not much room  if at any for arm movement without the fabric tearing.  i am so disappointed.  it wasn' even tearing on a seam (so there was no way to repair it).  if you do not intent to dance in this dress and are wearing it for a low key night or dinner  it would most likely work....it is not for a wedding with dancing!
-1,I really loved this skirt on the model  but it just wasn't flattering when i received my order. i ordered two sizes - 2 and 4. i am 5'4  athletic build and the front closure made my waist look much larger than it is. the back of the skirt also flared out more than i expected it to.     sadly  i had to return both. perhaps this would look better on someone with a much taller frame.
1,I just bought this top in size medium and i love it. super comfortable and flowy. if you want to dry it in the machine  just put cold air and it won't shrink. don't use hot air...
1,They fit me great  are super comfortable. they are casual  yet also stylish thanks to details like the colorful waistband and the zippers on the side of the legs. they looks great and i think i can wear them for many occasions. i love them with booties :). i think they look better in person than online  too
0,I liked the idea of the diagonal color block but the fit of this tee was odd on me.  too tight around arms and way big and boxy around the mid-section.  going back.
-1,I loved this shirt! flattering and pretty. it's hand wash only or dry clean. i hand washed it and the blue t-shirt part of the shirt shrank  and now the front of the shirt is too short for me. would not recommend due to shrinkage... too bad.
0,Disappointed this didn't fit better. the pockets stuck out on the sides  and it was baggy through the middle. you could also see the pockets through the outer layer of the dress. the color is more like a chartreuse than the picture. it's really pretty!
