1,I have this in darker blue and it is my favorite dress of the season. i didn't realize that there was one in turquoise until it was already sold out. please bring back or be so kind to contact me if an xs comes in as a return  etc.   i love this so much!
1,Bought this skirt in the light plum color. nice soft corduroy fabric.  it fit well. not too short.   will be cute this fall with a sweater and boots.   my only complaint. i wish it had pockets.
0,I knew there was a problem when my dress arrived and the small fit perfectly when i was 9 months pregnant...i even bought a small even though i normally wear medium i bought it for family pictures once my daughter was born but it made me look like i was still pregnant even though i had already lost all the baby weight in 3 weeks. it is a beautiful dress though and may try to get it altered to see if that works
0,I love the design of this sweater and ordered it online  but was disappointed with the quality of the yarn when it arrived. also the color was a little different than i expected from the photo  still a type of ivory  but a little yellow-y. the sweater was solid looking  but the yarn seemed a bit cheap and i'm not sure how well it would have worn over time. flattering cut. i liked how it fit  but for the price and fabric  i decided to return it. unfortunate to lose money on shipping.
1,I love the coziness of this sweater. i do think it is designed for a looser fit  but i sized down for a closer fit. the sleeve design is unique and flattering i think  kind of of like a cap sleeve would be if you were wearing a long sleeve shirt under it. i gave it 4 stars instead of 5 because it does shed some  but has so many other positive features that i am keeping it and plan to wear it with lighter colors so i don't need to worry about it. just lovely really  love the blue color especially
1,"I bought this skirt for an end of summer ""caribbean"" party. the floral detail is even more fun in person. it looks great with a red top or black tank."
0,These jeans look slouchy and shorter in the pic which was exactly what i was looking for  but they fit more like regular boot cuts on me and proved to be much longer than expected. i have fairly long legs and most jeans hit me like they do on the models  but these were very long. i only buy citizens of humanity and paige jeans and i can almost always buy online for them when it comes to skinny jeans  but these did not fit the same as their other styles. they are good quality and would probably f
0,I had such high hopes for this  but the fit was really strange. i ordered my usual size small  but it is huge. the sides of the top are very wide and boxy  and the back hangs far from my body  very droopy. even if i got a smaller size  the design/fit is not for me. i like the linen front of the blouse  though it is quite sheer. the fabric on the back has a pretty design  but it appears to be stamped on thin black cloth  rather than the richly-colored fabric i saw in the picture. i am truly disap
1,Iordered hte petite after trying the rregualr size in the store  and i will have to wear heels with the pants... or get them hemmed... the color choices are all great  i wanted navy  but i have a pair of grey ones that look similar  so i deciced on the netural if my size is stil lavaialble in yellow at sale time  i will be grabbing those as well.    i went with 25  my typical size lately (115 lbs)
1,I fell in love with this tunic on instagram  and couldn't wait to find it during the tops promotion. it was absolutely not a disappointment. as the other reviewer mentioned  the colors of the embroidery are brighter than they appear in the online images  and this actually makes the shirt more beautiful--they're rich and fallish  but not at all over the top.    i'm thrilled with the quality and overall cut of this tunic. i would agree that it might be best to run to a larger size in a range--i di
-1,Fabric much heavier than looks in picture. also nothing mentioned in the description. great color and fit but i live in florida.
0,"This dress has so much potential but doesn't make it.  i read all the reviews and very few were favorable and still took my chances. fabric color and textures is great but the design is really off.  with the little folds on the shoulder and since the fabric is more on the thick side  all this make it to accumulate the ""extra"" weight on the front of the body and as result ""not flattering"" for the majority of ladies including me  it is a shame since it has may great features  the style: flowy  low"
-1,I thought these pants were cute! when i put them on  they fit perfectly  and were comfortable  however i wore them for about 20 minutes and they were a completely different size  and looked awful!
-1,I was so excited to try these on at my local retailer. i'm so glad i did before i ordered them online because i found the fit to be totally off. the pants bulged around my hips and looked very awkward. they were also not as soft as i expected them to be.
-1,This dress had an odd fit. very loose on top with pointy darts  very tight on bottom. fabric was stiff so it didn't move well with me
0,I was so excited to receive this shirt. it is a beautiful color and material and very well made. i loved the lace detail and wanted to love the shirt. however  i put it on and the seem hit right at the top of my bust. it broadened my shoulders and the fabric started right at my bust so it flowed down from there making me look boxy and wide. i am a 32dd  5'3  and 115 pounds for reference. if you are more narrow and don't have a chest this would be absolutely adorable but sadly for me it had to go
-1,Super cute dress but the waist band is very large and bulky.
1,This is a really great top. it is really soft and made very well. it could be a casual top with jeans  or  dress up with some chunky jewelry and cute heels. i wasn't sure which size to get because i mostly get mediums amd i sometimes get a large. i ended up going with a large and it seemed to be just a little too big  but it doesn't have that look at all. it looks so much better in person than on the computer. overall a very cute top!
-1,Love retailer's kimonos and when i saw this pattern i had to have it! unfortunately  when i bought it the tag was already showing holes so they gave me 15% off... went to wear it for the first time  there was already a huge snag in it! i love retailer but for 98$ this is not worth your money.
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.
1,This dress is casual enough to throw on as a cover up and dressy enough for a night out. it so comfy and versatile. will never go out of style. it does run large  but that is just the style of the dress. it really is the perfect summer dress.
0,I like the style and the design of this culottes  but the texture of the fabric will caught on any rough surface. i had a few loose loops for just one wear... so it will be nice to wear for work or shopping   but not good to go to the park or play with kids...
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!
0,Great item and very feminine. can be dressed up or down and fits true to size.
0,I took this too to the register thinking it was marked down to same price as another tee by the same brand. it wasn't so i ended up paying way too much for a thin tee. will probably return.
1,What a lovely top! the embroidery makes this simple top very special. it's too light-weight for january but will be a staple of my wardrobe come spring.
-1,Pretty fabric  nice style  took it back.
1,I thought this sweater was pretty and soft and would be comfortable to wear. i really liked the high collar and the interesting poncho-like design. but the sleeves were a bit short on me. and i thought it was a little pricy. i decided against it for those reasons. but if you don't mind those things  then you might like it. it's definitely worth the try.
1,This dress fits beautifully. it is warm and comfortable. winter's gem.
0,Beautiful but big. i exchanged my 0 for a 00  and  oddly enough  there was no difference! had a similar experience with another 00 blouse. am i crazy  or is the 00 size just a sham?
