0,I love the look of this dress. the fitting could use some work--the top layer could be slightly more fitted--but overall it looks adorable. as other reviewers have mentioned the top does not have any button loops.     my biggest issue with the dress is the quality of the material. one time through the wash on the gentle cycle and the slip underneath has shrunk at least a full size. for the price of this dress  i don't expect disposable clothing. if i had known it would shrink  i would've hand wa
-1,This simple lace top is beautiful and easy to wear  but do not wash it. the hem completely fell apart for me!
1,"This jumpsuit is cuter than it looks online. my store displayed it with a brown belt  which dresses it up. it is perfect for our hot summers with brown or silver sandals. i will wear it with a short sleeve white cotton tee. i'm 5' 7"" and bought the extra small. pricey but worth it  so stylish. so retailer!"
-1,Bought the dress online and it only has an eye and hook at the top. the waist has no stretch and their isn't a zipper. you have to be a contortionist to get it over your head and shoulders. so cute in the pic but not realistic. going back.
1,Absolutely love this jacket!! i convinced my girlfriend to get one too; we could not be more pleased. slightly oversized throughout the body - this is true no matter the size you buy - with great contrasting sleeves and back. the side ribbons can be adjusted to bring in or let out the waist. perfect spring/summer weight. can be worn with a sweater/sweatshirt underneath. it's a feminine takeover of a boyfriend jacket - looks gorgeous over a casual dress or great with jeans/chinos. perfect for mus
-1,I bought this top on sale - very glad i did not pay full price for it! i wash everything before i wear it. when it dried i saw that there was a grease spot on the back and a small hole on one upper arm - i will probably be able to take care of the grease spot  but the hole will be a little trickier  as the material is kind of filmy.
0,It's a very pretty top. a little tight in front at the bust. i'm giving it 3 stars because the fabric is very flimsy and looks cheap.
0,"I expected the waist to be cinched like it appears on the model but it isn't. i ordered the xs and i'm swimming in it (i'm 5'4"" and 120 lb). would suggest ordering a few sizes down to avoid looking like you're wrapped in grandma's table runner."
0,Let me start off by saying i never write reviews  but feel compelled to so that no one else gets swindled into buying this beautiful one-time wear piece. i absolutely fell in love with this shirt when i bought it in the fall in black... perfect basic to wear under my new draped open vest from retailer! and perfect fit! i'm long torso-ed and long armed and always have trouble with fit. this being kind of oversized was just loose enough and long enough i could actually feel comfortable wearing it wi
0,"Loved the idea of this top--but it just won't work for me. it's really big. i'm 5'3"" and 125 lbs. a small should be fine  but i'm swimming in this. the back is pretty (i tried it on with a white cami)  but it looks very maternity on me. tried to order the xs  but it's sold out. too bad. was a cute idea. not too thin for summer."
1,I love this sweater! i was nervous after reading the reviews  but ordered it anyway and i'm so glad i did. i got it in grey- the tie back/v-back feature is my favorite part-- flirty and feminine  unique but also subtle. i don't think the material is scratchy. it may not be as soft as some of my other retailer shirts  but i wouldn't call it scratchy. it was perfectly comfortable to me. i will say that it's a little short though. i vary between a m and l  depending on the shirt (5'9  long torso  36c
