1,"I like the top without the fake fur collar. when the collar is removed the neckline's shape is really nice. the collar seems cheap. i thought the sweater ran true to size. i'm 5'7"" 115 lbs. a small was a good fit although higher armholes would have made the whole thing fit better through the rib cage. it was loose there  but necessary looseness for layering anything underneath."
1,Gave this sweater to my mom this christmas and she has hardly taken it off...so cozy and cute!
1,I love this shimmer tank-in both colors! it is a very thin fabric-thinner than i would have expected  but i think this is okay since i would use it for layering and probably never wear it as a standalone tank. i think you can never go wrong with sparkles  especially in a layering tank-it dresses up or fancies up the outfit. the straps on this tank are not adjustable  and if you are large chested  i think a lot of cleavage would show in this tank. i would have preferred the sleeves are very sligh
-1,I ordered a size small (usually i am ps) but wanted the extra length. usually i can get away with a regular small but not this time. such a cute style but made me look short & wide. unfortunately it's going back
-1,I purchased these pants on 12/2/15 as a more fashionable alternative to yoga pants while traveling southeast asia starting february. after about 10-15 wears (with little washing in between as i was backpacker style traveling) the pants wore through in between my legs. the fabric first started to develop little fuzz balls everywhere and then literally disintegrated in places. i tried to sew them to continue wearing them while traveling but alas the fabric had become so thin that the thread could
-1,"Nice fabric  great color  would be lovely ... on someone with a straight-and-narrow body type. for ladies with curves  take a pass--too much like maternity wear  and not in that elegantly slouchy kind of way. the straight-up ""is she or isn't she"" kind of way."
1,I love this top. the design is flattering and the fabric drapes nicely. the length is perfect and can dress it up and down.
1,Perfect except a little snug around the hips. very forgiving silhouette.
1,"Love this dress so much! i bought the cranberry color first  and i loved it so much  that i also bought it in black. i think it runs fairly true to size. i am 5'3"" and about 110  and the xs petite fit perfectly. i tried the xs  and it was pretty large on my frame. i love the fabric and flow of this dress  and i love the pockets."
0,"I love the designs of tiny blouses. but i wish they could make them more durable. i have owned several blouses in the past where i have to use a little pin to secure the button line from pulling at the breast area  or that after a few delicate washings have come apart at a seam. and ironing or steaming them is a must. this blouse was no exception. it went back because of pulling at the bust. i'm willing to take some extra care of my clothing out of my busy schedule  but i shouldn't have to! 5'7"""
1,"I've been looking for white beach shorts and these are perfect! as another reviewer said  they are in fact see-through -- because they are meant to be a cover up  not ""real"" shorts. the hem detail is very cute and they're super comfortable! my size small fit tts  and the 3"" hem is nice for tall women."
1,I had been on a white jeans hunt for some time. pilcro is one of my favorite brands  and i can buy online with confidence knowing they will fit. if petite had been available  that would have been better in length  but it was not so i had them hemmed.
1,Perfect in every way- easy to wear-very feminine  comfy and goes with everything. only problem is color is not like picture. it is a mauve not a light pink. i still love this top and the color it camre in. brighten up with lipstick- necklace- earrings- whatever your pick. highly recommend. a winner!!!
1,When i first put this dress on  i immediately thought...oh no  i can't pull this off. at least  not without a cow to milk. but this dress is so comfortable. the material feels divine and the quality really is excellent for the price. the pattern of the panel on the bodice creates a slimming effect so it is also very flattering if you can get the waist to hit right. (i had to try on a few different bras to make this happen.) fits true to size. i got a size 2 - my usual size and i have gained a fe
0,I really liked this cardigan when i saw it today. the cut and detail in the back is slimming and very flattering. i love the idea of the safety pin closure  and i really like how the model wears it in this photo-open with the pin on the side. when i saw this in-store  it was closed in the front with the pin  which i also like. i thought for sure the cardigan was also pinned in back when i saw it in the model  so it looked fantastic. however  when i tried it on myself  it wasn't quite the same.
-1,"I was so excited about this skirt and pairing it with a cute blouse for the warmer weather. as i took out the skirt out of the package and flipped it around  the back has mesh strips that are see through! there is also no lining to go with this skirt. if you go back to the ""back view"" picture on the website and zoom in closely  you can see the model's black underwear."
-1,I ordered the coral/peach version in size 16. it ran small  especially compared to other size 14 or 16 maeve blouses i've purchased. very tight throughout the blouse. the product photos looked so nice compared to what arrived. the material was extremely cheap in quality. it wrinkled terribly. the bow pulled the material down which obscured the look of the eyelet. the idea of this was perfect for my style. unfortunately  the poor choice in material & poor fit made this a return for me.
-1,"I would say the skirt runs two sizes too small. i usually wear a size medium and based on other reviews  i purchased a large. i could barely get the skirt over my hips. even if it fit in the waist  it was much too short on me and i'm 5'2"". it's a cute skirt but it is fit for a tween."
-1,This blouse is stunning on the website ;however  it is totally sheer which you cannot tell from the photo. i was very disappointed and will be returning.
-1,"This top was just not flattering. i'm 5'8"" and medium build  and the m was very bulky and the fabric didn't fall in the right places. made me look very round and i'm not  so it's definitely going back!"
0,This is a great feminine top i just wish it were a little bit longer for my taste  it hit about two inches below my belly button. it was a little snug around the belly area so that's why i feel it runs small for the brand  usually the brand runs true to size but not for this top
-1,I loved the cut of these pants and the button accent on the pockets. however  the material was quite thin and the quality was not great- there were multiple snags along the seams. additionally  at 5'8  130lbs i was swimming in the size 4. i would have tried sizing down if the quality was better.
-1,I had hopes for this shirt but was disappointed in the fabric...it's very stiff and heavy for a summer blouse. will be returning it.
0,"This is a pretty adorable jumper. the size 8 would fit someone really well who's about a typical size 6 and maybe 5'6"". i'm 5'9"" and it was too short. it's fun and definitely different. i'd otherwise wear it."
0,"Cloth and stone has been getting a little shotty lately in terms of quality. they used to be a pretty consistently high-quality brand  but lately i've been left a little bummed. i got this in ""yellow"" which is really a muddy orangey color. i think i would have gotten over the less desirable color if the fabric were better  but it is actually two very thin layers of fabric that are stacked and snag easily (sort of like a soft cheesecloth). the shirt is definitely comfortable and cute  but the qua"
0,I'm keeping these shorts because they are cute. i sized down as the previous reviews suggested and they fit great  but they are snug around the legs. i think i would have preferred a more baggy look  but then they would have been too big around the waist (had i ordered my typical size). they are soft and comfortable  the navy color is really pretty.
-1,I was not a fan of these leggings. these were very unflattering. i could see that after wearing these all day they could start stretch out. i just didn't feel like they would hold up for even one season.
-1,Was very disappointed with this dress. it's very baggy  no shape. felt like an oversized sack. purchased in med. bust area was only semi good fit all else flopped :(
-1,While i thought it looked really pretty on the hanger  when i tried it on it just felt like a mess. perhaps it suits other personalities and bodies. i hated that the zipper was in the front; i personally find it tacky and gawdy. while the patterns are pretty  the material felt like some weird fabric wallpaper and i didn't see how the price was justified with how the material felt cheap to me.
1,These pants are perfect for crisp fall weather and comfortable! i wear them with flats to dress down or heels to dress up! recommended for all shapes!
0,Ordered navy in a medium and it is wide. sometimes that's a good thing  but not this time. am short waisted and hoped this would be more fitted at the waist on me but it isn't. it just looked frumpy with lots of see through parts. obviously it needs a cami but wasn't attractive on me at all. seemed well made and probably better on someone taller.
0,I wanted this dress to work so badly but if you have any chest or any hips this won't work for you. i tried in petites and regular and it just didn't work at all
-1,This material is a nice quality but the shirt is boxy and shapeless. it was not flattering at all on my shape. i don't think it would look nice on anyone with an hourglass shape or fuller chest.
1,"This tunic dress is an easy ""go to"" outfit. it looks put together immediately. it is soft and comfortable. i ordered the regular xs even though typically i prefer petite sizing. this dress is above my knees in the front. i am 5'4"" and weight about 118#. i would have ordered a petite size but had previously tried this on in the store and knew the regular sizing was a good fit for me. in the store i tried the taupe color which seemed a bit see through. i ordered the green and it is a lovely shade."
