0,This runs really large. i love it! sold out of xs p and xxs p... go figure :( size down if you are slim.
-1,Got this in the blue and was so excited. while it looks cute  someone had clearly bought this  worn it  and returned it. it had human and dog hair all over it. not to mention some kind of red strings. it was pilling all over. so much for quality control!!! i don't mind buying used things but at least clean it up and give me a discount!
0,Really love this sweater. i am pretty crushed i'm returning it. the flair below the waist is too much. the quality is wonderful  the color lovely  the style great- i wore it around the house and every time i caught a mirror  it just was too much material  too big a bell shape. oh well  still looking for the sweater for winter 2016/17.
-1,The top was very small. i am usually a size small but this was tight around the top  arm holes and it was short. also i didn't notice if it said it was sheer ( see through) in the description but it definitely requires another shirt underneath.
1,Love these! so comfy and a great color! also love that it came in petite! it is so hard to find avoid crop pant in petite!!!
1,I saw this sweater and just about died. i loved the accentuated shoulders and beautiful knit detail on the sleeves. lucky for me  retailer day started a couple of days after this sweater debuted  and i snagged it right away. i just got it and am in love. it fits true to size and the shoulders and sleeves are everything i hoped they would be. the neckline in very flattering as well. it is soft and the color is gorgeous. if there is a negative  it would be that it is a bit boxy in the torso  and doe
1,I ordered down a size based on other reviews. i am 5' tall  110 lbs and a size 26 is a great fit. i ordered both the navy and turquoise colors. my only complaint is the turquoise color is not the vibrant blue in the photo but more of a green tone.
0,I put a lot of hopes on this pullover. i needed something for the spring  and it seemed perfect. plus  the sale price is very attractive compared to the regular retailer prices. but... i am not exactly disappointed  but i'd say surprised.     i would still consider this sweater good for spring. it's thin enough to be tucked into a skirt or pants if you like. the pullover is very stretchy - frankly  i would prefer it to be less stretchy  but that might be a plus for someone more busty. the quality
0,I was really excited to get this top but unfortunately its going to have to go back. i am 5'6 120 and usually a s fits. however  this was really tight. also  the material is really really thin for the $90 price-tag. save yourself some money and avoid this one.
-1,"I ordered this online  and when i opened the package  i was impressed with the quality of the material and stitching for this top. it is much nicer than a basic t-shirt.    when i tried this on  the band of stitching that was supposed to go beneath my chest was sitting on top of my cleavage! also  the overall length is listed as 27"" long  but i think that is the back of the shirt. the front of the shirt is very short on me (i'm 5'10"")  hitting well above my hip bones.    if only this was much  m"
0,I followed the reviews and bought a larger size in the blue stripe. i am usually a size 8 but ordered a 12 (ok  maybe overkill). i usually have problems with sleeves being too tight  but this was way too big and tent like. i will be hopefully exchanging it in store for a smaller size. stay tuned for an update!
-1,The material is so thin and so itchy..like other reviewers stated..it itches so bad and feels like sandpaper..i thought it would be ok to wear a tank top underneath but sleeves are still itchy. otherwise the design is great and the long peplum hem is very pretty and would look great with skinny pants or leggings and boots
-1,This dress is great if you're very skinny and have no chest. otherwise  it makes you look dowdy. the colors are also quite washed out and do nothing for my complexion.    this one is going back.
0,I've rarely met a maeve item i didnt like. initially looking at this dress i thought it was suede but it's a structured cotton  making it a little more stiff than i'd like. i feel that making it suede would've been perfect for this dress. i am 5'2 140 lbs. usually a 4-6  i tried on the 6 and it was a great fit except for the chest area (34d) and the butt/hips area  making this dress a little less shift and a little baggy in the abdominal region. i then tried on the 8 and it was way too big all a
1,I got this new dress for a work meeting and instantly received compliments. it has a very unique pattern that is perfect for the office or date night. it is a little long and falls below the knee  but otherwise the dress fits and feels great. the fabric has a nice weight  so it covers any imperfections you might want to hide.
0,"This is a beautiful piece but the cut is not flattering. i ordered my usual small and while the top fit  the fringed part was huge  kind of ""maternity."" i can only imagine there was some clothes-pinning going on for the photo. this would have been great if it had about 4 inches of fabric removed from the lower part. obviously  it cannot be altered. so sad  must return."
-1,You can adjust this dress a bit with the straps but it's huge! the colors were also a bit grayish which i didn't expect.
0,I had to call so many stores to track this shirt down and in the end it wasn't worth it. i got an xs and it was quite baggy. i never buy petite shirts because i feel like they are too short but in this case i think the shirt would have been perfect in whatever the smallest petite size is. for someone who's bigger i'd definitely check this shirt out.
0,"I wear a typical 25 in coh jeans and i ordered these in a 25. they fit but they feel more like jeggings than skinny jeans. the wash isn't as faded out as in the picture. and at 5'2"" the rip is right at my kneecap. i bought these for the distressed wash  and will probably return this pair as it looks darker and less faded in person. i look nothing like the model does in this pair of jeans."
1,"These are super soft and relaxed. i have them in navy and lavender. i am 5'6"" and 130 lbs. and ordered them in a 28  which fits loosely  but comfortably."
-1,I have never written a review before  and i love retailer and shop here often. however  i am so unhappy with this shirt i wanted to share to save someone else money. it is such poor quality  it looks thick and flows in the photo  it is very thin and it itches so bad  i could hardly even stand to try it on when it came in the mail. i will deff be taking it back  and do not recommend it at all.
-1,"This may be the ugliest dress with the worst fit i have ever tried. the blue stripes are brighter than they appear in the photo  absolutely garish. the top is baggy with awful beads on the back ties  it just looks cheap. the skirt is an antebellum nightmare.    i did not even want to try it on  it's that bad. i considered adding a photo  but was too horrified.  for reference  i'm 5'10""  approximately the height/ size of the model  but it was shorter than the photo depictes. i wanted to like it "
1,"This top is beautiful on. i did not find it to be sheer in either the black or the ivory  of which i tried both on. i purchased the black as it was more stunning. i am a medium and it fit absolutely perfect. it has a nice pleat in the front  in case you have a teeny bit of tummy. i found it to be very flattering and will wear it as a date top. it will look awesome with skinny jeans or ponte ankle leggings. the body fabric is a lighter cotton. i am 5'4"" and it hits at hip length. it does not have"
1,Most casual tops are so sloppy now - not this one! great cut  wish there were more color options.
0,I saw this jacket in the store and thought it was really cute..and finally a nice length!! ordered the xl because l and was afraid of shrinkage and it is no larger than the l. runs at least a size small with not alot of give. i will unfortunately have to bring it back.
1,I started buying maeve dresses about five years ago and love every last one that i own! this one is no exception. i bought it in black last week (size s) for my birthday treat  and it was so wonderfully light during the week of 99 f heat in the district. it's feminine and delicate in appearance  yet the material is of good quality and super comfortable. it's awesome  just a perfect summer and probably fall dress.
-1,I tried this on at my local store. i love the look and the color of the blue tank and wanted very much to like it. alas  it was not to be. the material is super thin (almost see-through) and it is of poor quality. i did not buy it.
1,I tried these on when they were full price and waited for them to go on sale and was very excited when they did! i'm not the type to buy leather pants but these look like i can dress them up or down and dress them like jeans. i'm a size 26 in pants but i bought size 25. i highly recommend!
0,I like this top but unfortunately i will be returning. it's way too long. the color is pretty as is the design minus the length. it makes it look frumpy. maybe if they offered it in petite or if you're taller  it would work for you.
1,I'm normally an xl  but i bought a l since so many said it was big and boxy. the l fit great. it's tailored to the body  but not tight-fitting  just as shown on the model.    the detailing at the shoulders is heavy  compared to the light knit of the fabric of this tee. so  it pulls the neckline forward a bit.     i bought the red and wow! it's a bright  fireengine red that's just stunning. it looks lighter in the photo. it arrived all squished up in a little tiny roll so it was really wrinkled.
-1,Material is too thin and quality is poor
-1,Didn't like at all. itchy fabric  looked good on model but on on busty girl.
-1,Review title says almost all. add to that that it is age appropriate  unlike other kedia dresses  for the very young. just too cute for words. i have all of the other tk peasant dresses and although youthful they are appropriate for anyone young of heart. this however  on an older woman  looks ridiculous. i would have liked it for those 9 months but even then it would cover quadruplets!
1,This dress is great! the fit is perfect and very flattering. the two colors and asymmetrical hem on the front make it different than you average sundress. looks great with flip flops  sandals  wedges or booties. will be a great piece for summer but the darker colors also make it the perfect transition to fall dress.
0,Very cute dress  just way too big. i ordered it online  wish i would have gone a size smaller.
